~$6,,~$8,,~$36,,
,,$17.0,8423372,$22.0,8417987,
,,$17.0,8423372,$22.0,8351818,
,,$17.0,8423901,$22.0,8418144,
,,$17.0,8423901,$22.0,8417546,
,,$17.0,8423901,$22.0,8351818,
,,$17.0,8442524,$22.0,8317799,
,,$17.0,8442525,$22.0,8418144,
,,$17.0,8443023,$22.0,8418144,
,,$17.0,8442524,$22.0,7953404,
,,$17.0,8450594,$22.0,8423389,
,,$17.0,8450594,$22.0,8423363,
,,$17.0,8450822,$22.0,8423376,
,,$17.0,8450594,$22.0,8423670,
,,$17.0,8457016,$22.0,8423363,
,,$17.0,8474280,$22.0,8423365,
,,$17.0,8474282,$22.0,8423363,
,,$17.0,8474296,$22.0,8423363,
,,$17.0,8478499,$22.0,8423389,
,,$17.25,7136732,$22.0,8423670,
,,,,$22.0,8423680,
,,,,$22.0,8424835,
,,,,$22.0,8424836,
,,,,$22.0,8424823,
,,,,$22.0,8424838,
,,,,$22.0,8424833,
,,,,$22.0,8424834,
,,,,$22.0,8424823,
,,,,$22.0,8424836,
,,,,$22.0,8424832,
,,,,$22.0,8424837,
,,,,$22.0,8429351,
,,,,$22.0,8429355,
,,,,$22.0,8429349,
,,,,$22.0,8429355,
,,,,$22.0,8431458,
,,,,$22.0,8432612,
,,,,$22.0,8432609,
,,,,$22.0,8432612,
,,,,$22.0,8432609,
,,,,$22.0,8432613,
,,,,$22.0,8432613,
,,,,$22.0,8433783,
,,,,$22.0,8436602,
,,,,$22.0,8437626,
,,,,$22.0,8448655,
,,,,$22.0,8444491,
,,,,$22.0,8444492,
,,,,$22.0,8449348,
,,,,$22.0,8450674,
,,,,$22.0,8449346,
,,,,$22.0,8450717,
,,,,$22.0,8450717,
,,,,$22.0,8450725,
,,,,$22.0,8448581,
,,,,$22.0,8448655,
,,,,$22.0,8448581,
,,,,$22.0,8450674,
,,,,$22.0,8448655,
,,,,$22.0,8450717,
,,,,$22.0,8450725,
,,,,$22.0,8450674,
,,,,$22.0,8450717,
,,,,$22.0,8450725,
,,,,$22.0,8450788,
,,,,$22.0,8454633,
,,,,$22.0,8462866,
,,,,$22.0,8462866,
,,,,$22.0,8283859,
,,,,$22.0,8282238,
,,,,$22.0,8466626,
,,,,$22.0,8283859,
,,,,$22.0,8467943,
,,,,$22.0,8209048,
,,,,$22.0,8469234,
,,,,$22.0,8469235,
,,,,$22.0,8469426,
,,,,$22.0,8469237,
,,,,$22.0,8469236,
,,,,$22.0,8469232,
,,,,$22.0,8469233,
,,,,$22.0,8469401,
,,,,$22.0,8401753,
,,,,$22.0,8401753,
,,,,$22.0,8401753,
,,,,$22.0,8473812,
,,,,$22.0,8473794,
,,,,$22.0,8473794,
,,,,$22.0,8473794,
,,,,$21.95,8370095,
,,,,$21.95,8370064,
,,,,$21.95,8370064,
,,,,$21.95,8370079,
,,,,$21.95,8370114,
,,,,$21.95,8370113,
,,,,$21.95,8395740,
,,,,$21.95,8395744,
,,,,$21.95,8395735,
,,,,$21.95,8395744,
,,,,$21.95,8395743,
,,,,$21.95,8453372,
,,,,$21.95,8453372,
,,,,$21.95,8453372,
,,,,$21.95,8453371,
,,,,$21.95,8453371,
,,,,$21.98,8268818,
,,,,$21.98,8268815,
,,,,$21.98,8268817,
,,,,$21.98,8268826,
,,,,$21.98,8268845,
,,,,$21.98,8268846,
,,,,$21.99,7500505,
,,,,$21.99,7500505,
,,,,$21.99,7705857,
,,,,$21.99,7705875,
,,,,$21.99,7500505,
,,,,$21.99,7918225,
,,,,$21.99,8045656,
,,,,$21.99,8045656,
,,,,$21.99,8045656,
,,,,$21.99,8045656,
,,,,$21.99,8045656,
,,,,$21.99,8037529,
,,,,$21.99,8037554,
,,,,$21.99,8045656,
,,,,$21.99,8046890,
,,,,$21.99,8046890,
,,,,$21.99,8046889,
,,,,$21.99,8046889,
,,,,$21.99,8048140,
,,,,$21.99,8048140,
,,,,$21.99,8053709,
,,,,$21.99,8062174,
,,,,$21.99,7500505,
,,,,$21.99,7500505,
,,,,$21.99,8062172,
,,,,$21.99,8062166,
,,,,$21.99,8062167,
,,,,$21.99,8063048,
,,,,$21.99,8063048,
,,,,$21.99,8063931,
,,,,$21.99,8063931,
,,,,$21.99,8068031,
,,,,$21.99,7500505,
,,,,$21.99,7500505,
,,,,$21.99,8067700,
,,,,$21.99,8147165,
,,,,$21.99,8147162,
,,,,$21.99,8147164,
,,,,$21.99,8063931,
,,,,$21.99,8210315,
,,,,$21.99,8231557,
,,,,$21.99,8067700,
,,,,$21.99,8237712,
,,,,$21.99,8140575,
,,,,$21.99,8237712,
,,,,$21.99,8237933,
,,,,$21.99,8237934,
,,,,$21.99,8238217,
,,,,$21.99,8140575,
,,,,$21.99,8140575,
,,,,$21.99,8140574,
,,,,$21.99,8068031,
,,,,$21.99,8238431,
,,,,$21.99,8068031,
,,,,$21.99,8140575,
,,,,$21.99,8068031,
,,,,$21.99,8245464,
,,,,$21.99,8245464,
,,,,$21.99,8245464,
,,,,$21.99,8248017,
,,,,$21.99,8287983,
,,,,$21.99,8301529,
,,,,$21.99,8302368,
,,,,$21.99,8302368,
,,,,$21.99,8301510,
,,,,$21.99,8302397,
,,,,$21.99,8301510,
,,,,$21.99,8302368,
,,,,$21.99,8302368,
,,,,$21.99,8302368,
,,,,$21.99,8302397,
,,,,$21.99,8067700,
,,,,$21.99,8140574,
,,,,$21.99,8327241,
,,,,$21.99,8326591,
,,,,$21.99,8326591,
,,,,$21.99,8327242,
,,,,$21.99,8327241,
,,,,$22.0,8370239,
,,,,$22.0,8370239,
,,,,$22.0,8114865,
,,,,$22.0,8372812,
,,,,$22.0,8374027,
,,,,$22.0,8374243,
,,,,$22.0,8374243,
,,,,$22.0,8375652,
,,,,$22.0,8375654,
,,,,$22.0,8379243,
,,,,$22.0,8377362,
,,,,$22.0,8379508,
,,,,$22.0,8377346,
,,,,$22.0,8379243,
,,,,$22.0,8379508,
,,,,$22.0,8379898,
,,,,$22.0,8379243,
,,,,$22.0,8382893,
,,,,$22.0,8382893,
,,,,$22.0,8385184,
,,,,$22.0,8389754,
,,,,$22.0,8271923,
,,,,$22.0,8389754,
,,,,$22.0,8271942,
,,,,$22.0,8389755,
,,,,$22.0,8271995,
,,,,$22.0,8389754,
,,,,$22.0,8271923,
,,,,$22.0,8392655,
,,,,$22.0,8392679,
,,,,$22.0,8271898,
,,,,$22.0,8271995,
,,,,$22.0,8271986,
,,,,$22.0,8271898,
,,,,$22.0,8271969,
,,,,$22.0,8271898,
,,,,$22.0,8271546,
,,,,$22.0,8271986,
,,,,$22.0,8271898,
,,,,$22.0,8392655,
,,,,$22.0,8392655,
,,,,$22.0,8272002,
,,,,$22.0,8392679,
,,,,$22.0,8271546,
,,,,$22.0,8394509,
,,,,$22.0,8393922,
,,,,$22.0,8394700,
,,,,$22.0,8393922,
,,,,$22.0,8395231,
,,,,$22.0,8394536,
,,,,$22.0,8283173,
,,,,$22.0,8395208,
,,,,$22.0,8395230,
,,,,$22.0,8395219,
,,,,$22.0,8395226,
,,,,$22.0,8395207,
,,,,$22.0,8395225,
,,,,$22.0,8395244,
,,,,$22.0,8395206,
,,,,$22.0,8395218,
,,,,$22.0,8395047,
,,,,$22.0,8396159,
,,,,$22.0,8396159,
,,,,$22.0,8396154,
,,,,$22.0,8396159,
,,,,$22.0,8396159,
,,,,$22.0,8396159,
,,,,$22.0,8396465,
,,,,$22.0,8396159,
,,,,$22.0,8399592,
,,,,$22.0,8399592,
,,,,$22.0,8399592,
,,,,$22.0,8401753,
,,,,$22.0,8401753,
,,,,$22.0,8401753,
,,,,$22.0,8340434,
,,,,$22.0,8401753,
,,,,$22.0,8405607,
,,,,$22.0,8406788,
,,,,$22.0,8406790,
,,,,$22.0,8405608,
,,,,$22.0,8406783,
,,,,$22.0,8405639,
,,,,$22.0,8406789,
,,,,$22.0,8404227,
,,,,$22.0,8405607,
,,,,$22.0,8405591,
,,,,$22.0,8405592,
,,,,$22.0,8407806,
,,,,$22.0,8405608,
,,,,$22.0,8405638,
,,,,$22.0,8407806,
,,,,$22.0,8406788,
,,,,$22.0,8407806,
,,,,$22.0,8409268,
,,,,$22.0,8302688,
,,,,$22.0,8302688,
,,,,$22.0,8266386,
,,,,$22.0,8416745,
,,,,$22.0,8416930,
,,,,$22.0,8140299,
,,,,$22.0,8140299,
,,,,$22.0,8140314,
,,,,$22.0,8140299,
,,,,$22.0,8140299,
,,,,$22.0,8140299,
,,,,$22.0,8037295,
,,,,$22.0,8152319,
,,,,$22.0,8152606,
,,,,$22.0,8162005,
,,,,$22.0,8162005,
,,,,$22.0,8162841,
,,,,$22.0,8159121,
,,,,$22.0,8087359,
,,,,$22.0,8164294,
,,,,$22.0,8170882,
,,,,$22.0,8175310,
,,,,$22.0,8182234,
,,,,$22.0,7682411,
,,,,$22.0,8090999,
,,,,$22.0,8187259,
,,,,$22.0,8191993,
,,,,$22.0,7682411,
,,,,$22.0,7682411,
,,,,$22.0,7682411,
,,,,$22.0,8191993,
,,,,$22.0,8191993,
,,,,$22.0,8091005,
,,,,$22.0,8196373,
,,,,$22.0,7682411,
,,,,$22.0,7682411,
,,,,$22.0,7682411,
,,,,$22.0,8191993,
,,,,$22.0,7682411,
,,,,$22.0,8198090,
,,,,$22.0,8191993,
,,,,$22.0,8198084,
,,,,$22.0,8191993,
,,,,$22.0,7682411,
,,,,$22.0,8196373,
,,,,$22.0,7313967,
,,,,$22.0,8196373,
,,,,$22.0,8196373,
,,,,$22.0,8203174,
,,,,$22.0,8203176,
,,,,$22.0,8202325,
,,,,$22.0,8203173,
,,,,$22.0,8203266,
,,,,$22.0,8202732,
,,,,$22.0,8203266,
,,,,$22.0,8196373,
,,,,$22.0,8196373,
,,,,$22.0,8203175,
,,,,$22.0,8204628,
,,,,$22.0,8204758,
,,,,$22.0,8203321,
,,,,$22.0,8203177,
,,,,$22.0,8202732,
,,,,$22.0,8202143,
,,,,$22.0,8202252,
,,,,$22.0,8085295,
,,,,$22.0,8161206,
,,,,$22.0,7999371,
,,,,$22.0,8223500,
,,,,$22.0,8223500,
,,,,$22.0,8070329,
,,,,$22.0,8070329,
,,,,$22.0,8070329,
,,,,$22.0,8237918,
,,,,$22.0,8238216,
,,,,$22.0,8140299,
,,,,$22.0,8238216,
,,,,$22.0,8238208,
,,,,$22.0,8238208,
,,,,$22.0,8238608,
,,,,$22.0,8239190,
,,,,$22.0,8239190,
,,,,$22.0,8240320,
,,,,$22.0,8239190,
,,,,$22.0,8240719,
,,,,$22.0,8240719,
,,,,$22.0,8240787,
,,,,$22.0,8240787,
,,,,$22.0,8240719,
,,,,$22.0,8243586,
,,,,$22.0,8243587,
,,,,$22.0,8243488,
,,,,$22.0,8243587,
,,,,$22.0,8243586,
,,,,$22.0,8243488,
,,,,$22.0,8243519,
,,,,$22.0,8243519,
,,,,$22.0,8104487,
,,,,$22.0,8140314,
,,,,$22.0,8140314,
,,,,$22.0,8255251,
,,,,$22.0,7946611,
,,,,$22.0,8255251,
,,,,$22.0,8250734,
,,,,$22.0,8250734,
,,,,$22.0,8250994,
,,,,$22.0,8066708,
,,,,$22.0,8250994,
,,,,$22.0,8250993,
,,,,$22.0,8250734,
,,,,$22.0,8255251,
,,,,$22.0,8243488,
,,,,$22.0,8250993,
,,,,$22.0,8085295,
,,,,$22.0,8249718,
,,,,$22.0,8066708,
,,,,$22.0,8255106,
,,,,$22.0,8140314,
,,,,$22.0,8140314,
,,,,$22.0,8140314,
,,,,$22.0,8257364,
,,,,$22.0,8258643,
,,,,$22.0,8258644,
,,,,$22.0,8258646,
,,,,$22.0,8258643,
,,,,$22.0,8258642,
,,,,$22.0,8258644,
,,,,$22.0,8258643,
,,,,$22.0,8258643,
,,,,$22.0,8258689,
,,,,$22.0,8258689,
,,,,$22.0,8258644,
,,,,$22.0,8258689,
,,,,$22.0,8262429,
,,,,$22.0,8262429,
,,,,$22.0,8262429,
,,,,$22.0,8262429,
,,,,$22.0,8262429,
,,,,$22.0,8263939,
,,,,$22.0,8266386,
,,,,$22.0,8280849,
,,,,$22.0,8271479,
,,,,$22.0,8271942,
,,,,$22.0,8272092,
,,,,$22.0,8271785,
,,,,$22.0,8272092,
,,,,$22.0,8272092,
,,,,$22.0,8281964,
,,,,$22.0,8297819,
,,,,$22.0,8282150,
,,,,$22.0,8282150,
,,,,$22.0,8283114,
,,,,$22.0,8283114,
,,,,$22.0,8283114,
,,,,$22.0,8282238,
,,,,$22.0,8282238,
,,,,$22.0,8238208,
,,,,$22.0,8238216,
,,,,$22.0,8238216,
,,,,$22.0,8020436,
,,,,$22.0,8281274,
,,,,$22.0,8281274,
,,,,$22.0,8281297,
,,,,$22.0,8281297,
,,,,$22.0,8283859,
,,,,$22.0,8283859,
,,,,$22.0,8283859,
,,,,$22.0,7595976,
,,,,$22.0,8104487,
,,,,$22.0,7595976,
,,,,$22.0,7595976,
,,,,$22.0,8249702,
,,,,$22.0,8293723,
,,,,$22.0,8251124,
,,,,$22.0,8251120,
,,,,$22.0,8249702,
,,,,$22.0,8295290,
,,,,$22.0,8066708,
,,,,$22.0,8243488,
,,,,$22.0,8296588,
,,,,$22.0,8296588,
,,,,$22.0,8250734,
,,,,$22.0,8243586,
,,,,$22.0,8243587,
,,,,$22.0,8243488,
,,,,$22.0,8243488,
,,,,$22.0,8243586,
,,,,$22.0,8243587,
,,,,$22.0,8299825,
,,,,$22.0,8299825,
,,,,$22.0,8306863,
,,,,$22.0,8306873,
,,,,$22.0,7669162,
,,,,$22.0,8306837,
,,,,$22.0,8306863,
,,,,$22.0,8306869,
,,,,$22.0,8304015,
,,,,$22.0,8044464,
,,,,$22.0,8304015,
,,,,$22.0,8303279,
,,,,$22.0,8303746,
,,,,$22.0,7766509,
,,,,$22.0,8085295,
,,,,$22.0,8306305,
,,,,$22.0,8306873,
,,,,$22.0,8481732,
,,,,$22.0,8481725,
,,,,$22.29,8439691,
,,,,$22.0,8044464,
,,,,$22.0,7669162,
,,,,$22.0,8306837,
,,,,$22.0,8306863,
,,,,$22.0,8306869,
,,,,$22.0,8306143,
,,,,$22.0,8306305,
,,,,$22.0,8306305,
,,,,$22.0,8306863,
,,,,$22.0,8306863,
,,,,$22.0,8306869,
,,,,$22.0,8306869,
,,,,$22.0,8306869,
,,,,$22.0,8306873,
,,,,$22.0,8314343,
,,,,$22.0,8313176,
,,,,$22.0,8239190,
,,,,$22.0,7973219,
,,,,$22.0,7973219,
,,,,$22.0,7973219,
,,,,$22.0,7973219,
,,,,$22.0,7973219,
,,,,$22.0,7973219,
,,,,$22.0,8310753,
,,,,$22.0,8310753,
,,,,$22.0,8310753,
,,,,$22.0,7853081,
,,,,$22.0,8321289,
,,,,$22.0,8321613,
,,,,$22.0,8321559,
,,,,$22.0,8321559,
,,,,$22.0,8321559,
,,,,$22.0,8321572,
,,,,$22.0,8323073,
,,,,$22.0,8151455,
,,,,$22.0,8323073,
,,,,$22.0,8323073,
,,,,$22.0,8323291,
,,,,$22.0,8323073,
,,,,$22.0,8151455,
,,,,$22.0,8323291,
,,,,$22.0,8044464,
,,,,$22.0,8327597,
,,,,$22.0,7606254,
,,,,$22.0,8330784,
,,,,$22.0,8330784,
,,,,$22.0,8334206,
,,,,$22.0,8333783,
,,,,$22.0,8275382,
,,,,$22.0,8334423,
,,,,$22.0,8238208,
,,,,$22.0,8020436,
,,,,$22.0,8281297,
,,,,$22.0,8238208,
,,,,$22.0,8281297,
,,,,$22.0,8336790,
,,,,$22.0,8338218,
,,,,$22.0,8153686,
,,,,$22.0,8153686,
,,,,$22.0,8153687,
,,,,$22.0,8340434,
,,,,$22.0,8340427,
,,,,$22.0,8340434,
,,,,$22.0,8153445,
,,,,$22.0,8250734,
,,,,$22.0,8250734,
,,,,$22.0,8342984,
,,,,$22.0,8342432,
,,,,$22.0,8250734,
,,,,$22.0,8342441,
,,,,$22.0,8343837,
,,,,$22.0,8342984,
,,,,$22.0,8243587,
,,,,$22.0,8342984,
,,,,$22.0,7880892,
,,,,$22.0,8066708,
,,,,$22.0,8069651,
,,,,$22.0,8069651,
,,,,$22.0,8343837,
,,,,$22.0,8069651,
,,,,$22.0,8344778,
,,,,$22.0,8344778,
,,,,$22.0,7880892,
,,,,$22.0,7290527,
,,,,$22.0,7880892,
,,,,$22.0,8344778,
,,,,$22.0,8085295,
,,,,$22.0,8347199,
,,,,$22.0,8344778,
,,,,$22.0,8085295,
,,,,$22.0,7801220,
,,,,$22.0,8347197,
,,,,$22.0,7763526,
,,,,$22.0,8255251,
,,,,$22.0,8255251,
,,,,$22.0,8255251,
,,,,$22.0,8306869,
,,,,$22.0,8306869,
,,,,$22.0,8255251,
,,,,$22.0,8255251,
,,,,$21.99,8327242,
,,,,$21.99,8327243,
,,,,$21.99,8327560,
,,,,$21.99,8140575,
,,,,$21.99,8353260,
,,,,$21.99,8354105,
,,,,$21.99,8063048,
,,,,$21.99,8063048,
,,,,$21.99,8245489,
,,,,$21.99,8367729,
,,,,$21.99,8428800,
,,,,$21.99,8428800,
,,,,$21.99,8431445,
,,,,$21.99,8435700,
,,,,$21.99,8439672,
,,,,$21.99,8439672,
,,,,$21.99,8439806,
,,,,$21.99,8439806,
,,,,$21.99,8440091,
,,,,$21.99,8440091,
,,,,$21.99,8450654,
,,,,$21.99,8450654,
,,,,$21.99,8450654,
,,,,$21.99,8474686,
,,,,$21.99,8486589,
,,,,$22.0,7132591,
,,,,$22.0,7132591,
,,,,$22.0,7132591,
,,,,$22.0,7132591,
,,,,$22.0,7370327,
,,,,$22.0,7168197,
,,,,$22.0,7682411,
,,,,$22.0,7490143,
,,,,$22.0,7488786,
,,,,$22.0,7488785,
,,,,$22.0,7548376,
,,,,$22.0,7548376,
,,,,$22.0,7548376,
,,,,$22.0,7548376,
,,,,$22.0,7548376,
,,,,$22.0,7548376,
,,,,$22.0,7548376,
,,,,$22.0,7548376,
,,,,$22.0,7548245,
,,,,$22.0,7548376,
,,,,$22.0,7548376,
,,,,$22.0,7548376,
,,,,$22.0,7548376,
,,,,$22.0,7548971,
,,,,$22.0,7548376,
,,,,$22.0,7548282,
,,,,$22.0,7592352,
,,,,$22.0,7595976,
,,,,$22.0,7490143,
,,,,$22.0,7595976,
,,,,$22.0,7595975,
,,,,$22.0,7548376,
,,,,$22.0,7595976,
,,,,$22.0,7594051,
,,,,$22.0,7595975,
,,,,$22.0,7611860,
,,,,$22.0,7548376,
,,,,$22.0,7548376,
,,,,$22.0,7708637,
,,,,$22.0,7708637,
,,,,$22.0,7708637,
,,,,$22.0,7691885,
,,,,$22.0,7667002,
,,,,$22.0,7658339,
,,,,$22.0,7646788,
,,,,$22.0,7646788,
,,,,$22.0,7509320,
,,,,$22.0,7722934,
,,,,$22.0,7715970,
,,,,$22.0,7695555,
,,,,$22.0,7695555,
,,,,$22.0,7725475,
,,,,$22.0,7725475,
,,,,$22.0,7725596,
,,,,$22.0,7595976,
,,,,$22.0,7708098,
,,,,$22.0,7595976,
,,,,$22.0,7595976,
,,,,$22.0,7595975,
,,,,$22.0,7729171,
,,,,$22.0,7721113,
,,,,$22.0,7721113,
,,,,$22.0,7708510,
,,,,$22.0,7708512,
,,,,$22.0,7729327,
,,,,$22.0,7708553,
,,,,$22.0,7729328,
,,,,$22.0,7708553,
,,,,$22.0,7708554,
,,,,$22.0,7708554,
,,,,$22.0,7708637,
,,,,$22.0,7708637,
,,,,$22.0,7708636,
,,,,$22.0,7741586,
,,,,$22.0,7735108,
,,,,$22.0,7741586,
,,,,$22.0,7737097,
,,,,$22.0,7759802,
,,,,$22.0,7754055,
,,,,$22.0,7754055,
,,,,$22.0,7754384,
,,,,$22.0,7754055,
,,,,$22.0,7763526,
,,,,$22.0,7755479,
,,,,$22.0,7548282,
,,,,$22.0,7759800,
,,,,$22.0,7763526,
,,,,$22.0,7759450,
,,,,$22.0,7761907,
,,,,$22.0,7754055,
,,,,$22.0,7763526,
,,,,$22.0,7763526,
,,,,$22.0,7754055,
,,,,$22.0,7766192,
,,,,$22.0,7754055,
,,,,$22.0,7780443,
,,,,$22.0,7780465,
,,,,$22.0,7784768,
,,,,$22.0,7784832,
,,,,$22.0,7784846,
,,,,$22.0,7780465,
,,,,$22.0,7780465,
,,,,$22.0,7784848,
,,,,$22.0,7784843,
,,,,$22.0,7780465,
,,,,$22.0,7780465,
,,,,$22.0,7791567,
,,,,$22.0,7784306,
,,,,$22.0,7784810,
,,,,$22.0,7784767,
,,,,$22.0,7791558,
,,,,$22.0,7791567,
,,,,$22.0,7791521,
,,,,$22.0,7791558,
,,,,$22.0,7791521,
,,,,$22.0,7763526,
,,,,$22.0,7809060,
,,,,$22.0,7809060,
,,,,$22.0,7809060,
,,,,$22.0,7809060,
,,,,$22.0,7809060,
,,,,$22.0,7817985,
,,,,$22.0,7809060,
,,,,$22.0,7810976,
,,,,$22.0,7822759,
,,,,$22.0,7823505,
,,,,$22.0,7826182,
,,,,$22.0,7831649,
,,,,$22.0,7826183,
,,,,$22.0,7822833,
,,,,$22.0,7427492,
,,,,$22.0,7831655,
,,,,$22.0,7592352,
,,,,$22.0,7754055,
,,,,$22.0,7674220,
,,,,$22.0,7875653,
,,,,$22.0,7875553,
,,,,$22.0,7879837,
,,,,$22.0,7879837,
,,,,$22.0,7880755,
,,,,$22.0,7885602,
,,,,$22.0,7881124,
,,,,$22.0,7809060,
,,,,$22.0,7809060,
,,,,$22.0,7881124,
,,,,$22.0,7763526,
,,,,$22.0,7885648,
,,,,$22.0,7885602,
,,,,$22.0,7885602,
,,,,$22.0,7885648,
,,,,$22.0,7908713,
,,,,$22.0,7925934,
,,,,$22.0,7929473,
,,,,$22.0,7763526,
,,,,$22.0,7935790,
,,,,$22.0,7934260,
,,,,$22.0,7938696,
,,,,$22.0,7938619,
,,,,$22.0,7942367,
,,,,$22.0,7938709,
,,,,$22.0,7938618,
,,,,$22.0,7938694,
,,,,$22.0,7942367,
,,,,$22.0,7942367,
,,,,$22.0,7942367,
,,,,$22.0,7942367,
,,,,$22.0,7708554,
,,,,$22.0,7780465,
,,,,$22.0,7952118,
,,,,$22.0,7952116,
,,,,$22.0,7708636,
,,,,$22.0,7952116,
,,,,$22.0,7952116,
,,,,$22.0,7809060,
,,,,$22.0,7952056,

~$15,,~$17,,~$18,,
$14.5,8109710,$17.0,7571394,$18.0,8374893,
$14.5,8109711,$17.0,7522783,$18.0,8374893,
$14.5,8202163,$17.0,7533745,$18.0,8374893,
$14.5,8360389,$17.0,7639202,$18.0,8374889,
$14.5,8360389,$17.0,7639202,$18.0,8374894,
$14.5,8360389,$17.0,7639202,$18.0,8374893,
$14.5,8361375,$17.0,7831614,$18.0,8374893,
$14.5,8361372,$17.0,7831625,$18.0,8374894,
$14.5,8361375,$17.0,7850513,$18.0,8374890,
$14.5,8361372,$17.0,7850516,$18.0,8376907,
$14.5,8361377,$17.0,7850516,$18.0,8376907,
$14.5,8361377,$17.0,7850513,$18.0,8376909,
$14.5,8431985,$17.0,7864447,$18.0,8376916,
$14.5,8431985,$17.0,7867486,$18.0,8376923,
$14.95,7705511,$17.0,7870390,$18.0,8376924,
$14.95,7705641,$17.0,7894806,$18.0,8376916,
$14.95,7769545,$17.0,7894806,$18.0,8379453,
$14.95,7932011,$17.0,7894829,$18.0,8378241,
$14.95,7932012,$17.0,7894829,$18.0,8378241,
$14.95,7938664,$17.0,7894829,$18.0,8378218,
$14.95,8167436,$17.0,7883645,$18.0,8379464,
$14.95,8223678,$17.0,7903534,$18.0,8379453,
$14.95,8223677,$17.0,8107775,$18.0,8379516,
$14.95,8223675,$17.0,7927284,$18.0,8379908,
$14.95,8223678,$17.0,7927284,$18.0,8379453,
$14.95,8223672,$17.0,7934831,$18.0,8384143,
$14.95,8223671,$17.0,7850513,$18.0,8384131,
$14.95,8249067,$17.0,7992306,$18.0,8384133,
$14.95,8260625,$17.0,7993336,$18.0,8384137,
$14.95,7938664,$17.0,7894815,$18.0,8384143,
$14.95,8361033,$17.0,7992232,$18.0,8384131,
$14.95,8361035,$17.0,7992304,$18.0,8384133,
$14.95,7928286,$17.0,7993336,$18.0,8384138,
$14.95,7928286,$17.0,7993336,$18.0,8384133,
$14.95,7928286,$17.0,7993336,$18.0,8384132,
$14.95,7928286,$17.0,7993347,$18.0,8384133,
$14.95,7974654,$17.0,7992195,$18.0,8384143,
$14.95,7974654,$17.0,7992306,$18.0,8004971,
$14.95,7928286,$17.0,7992195,$18.0,8004971,
$14.95,7928286,$17.0,7992304,$18.0,8004971,
$14.95,7974654,$17.0,7894831,$18.0,8004971,
$15.0,8205630,$17.0,7993336,$18.0,8004971,
$15.0,8205630,$17.0,7993349,$18.0,8264637,
$15.0,8205650,$17.0,7894831,$18.0,8022567,
$15.0,8205650,$17.0,7993347,$18.0,8022582,
$15.0,8205630,$17.0,8002622,$18.0,8022569,
$15.0,8205630,$17.0,8002622,$18.0,8022582,
$15.0,8205630,$17.0,8004976,$18.0,8022569,
$15.0,8205650,$17.0,8021283,$18.0,8022569,
$15.0,8205630,$17.0,8021283,$18.0,8022569,
$15.0,8205630,$17.0,8030583,$18.0,8022582,
$15.0,8205630,$17.0,8030386,$18.0,8185761,
$15.0,8205650,$17.0,8030386,$18.0,8391623,
$15.0,8205630,$17.0,8030583,$18.0,8395029,
$15.0,8205650,$17.0,8030583,$18.0,8394521,
$15.0,8205630,$17.0,8030583,$18.0,8394503,
$15.0,8205650,$17.0,8030583,$18.0,8395300,
$15.0,8205630,$17.0,8037565,$18.0,8395030,
$15.0,8205630,$17.0,8037565,$18.0,8395300,
$15.0,8205630,$17.0,8037565,$18.0,8396453,
$15.0,8205630,$17.0,8037565,$18.0,8396664,
$15.0,8205650,$17.0,8042128,$18.0,8396698,
$15.0,7745288,$17.0,8042135,$18.0,8396715,
$15.0,7754199,$17.0,8052085,$18.0,8396453,
$15.0,7758333,$17.0,8055478,$18.0,8396713,
$15.0,7784799,$17.0,8052085,$18.0,8396674,
$15.0,7784828,$17.0,8052085,$18.0,8396700,
$15.0,7784785,$17.0,8052085,$18.0,8396665,
$15.0,7784782,$17.0,8052085,$18.0,8396673,
$15.0,7791119,$17.0,8054567,$18.0,8396699,
$15.0,7784830,$17.0,8055478,$18.0,8396711,
$15.0,7784784,$17.0,8055478,$18.0,8399566,
$15.0,7784824,$17.0,8078778,$18.0,8401581,
$15.0,7784789,$17.0,8088378,$18.0,8255209,
$15.0,7791119,$17.0,8124071,$18.0,8401732,
$15.0,8205650,$17.0,8129657,$18.0,8401581,
$15.0,8205630,$17.0,8108415,$18.0,8255209,
$15.0,8205630,$17.0,8108416,$18.0,8401321,
$15.0,8205630,$17.0,8108429,$18.0,8399566,
$15.0,7831654,$17.0,8108439,$18.0,8401320,
$15.0,7864460,$17.0,8108440,$18.0,8401732,
$15.0,7864458,$17.0,8108438,$18.0,8402793,
$15.0,8205650,$17.0,8108438,$18.0,8306711,
$15.0,8205630,$17.0,8108447,$18.0,8401581,
$15.0,8205630,$17.0,8108447,$18.0,8306711,
$15.0,8205630,$17.0,8108447,$18.0,8399566,
$15.0,8205630,$17.0,8158560,$18.0,8401581,
$15.0,8205630,$17.0,8166954,$18.0,8255209,
$15.0,8205630,$17.0,8166952,$18.0,8406869,
$15.0,8205650,$17.0,8166957,$18.0,8406869,
$15.0,7616217,$17.0,8166956,$18.0,8406874,
$15.0,7883655,$17.0,8166961,$18.0,8406869,
$15.0,7903591,$17.0,8166951,$18.0,8412313,
$15.0,7903591,$17.0,8166952,$18.0,8412323,
$15.0,7909853,$17.0,8166958,$18.0,8412317,
$15.0,8205650,$17.0,8166959,$18.0,8412323,
$15.0,8205650,$17.0,8166950,$18.0,8412310,
$15.0,7926382,$17.0,8166960,$18.0,8413153,
